semantic_text,template_id,occurrences,service,timestamp,timestamp_canonical
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,44,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,45,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,46,3060,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,47,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,48,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,49,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id vm started lifecycle event,5,99852,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,50,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,51,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,52,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,53,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,54,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,55,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -running instance usage audit for host cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us from ts to ts instances.,56,900,nova-compute,"['2017-05-14T21:27:09Z', '2017-05-16T13:55:31Z', '2017-05-17T12:02:35Z']",2017-05-16T13:55:31Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,57,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,58,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,59,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,6,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,60,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,61,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,62,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,63,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,64,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,65,1836,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,66,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,67,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,68,3060,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,69,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.virt.libvirt.imagecache req_id-id -image id at /var/lib/nova/instances/_base/id: checking,7,189943524,nova-compute,"['2017-05-14T21:27:09Z', '2017-05-14T21:56:26Z', '2017-05-16T13:55:31Z', '2017-05-17T12:02:35Z']",2017-05-15T17:55:58Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,70,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,71,1836,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,72,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,73,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,74,1836,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,75,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,76,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,77,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,78,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,79,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.virt.libvirt.imagecache req_id-id -image id at /var/lib/nova/instances/_base/id: in use: on this node 1 local 0 on other nodes sharing this instance storage,8,145033849,nova-compute,"['2017-05-14T21:27:09Z', '2017-05-14T21:56:26Z', '2017-05-16T13:55:31Z', '2017-05-17T12:02:35Z']",2017-05-15T17:55:58Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,80,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,81,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,82,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,83,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,84,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,85,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,86,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,87,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,88,1836,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,89,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-api.log.ts pid info nova.api.openstack.compute.server_external_events req_id-id -creating event network-vif-plugged:id for instance id,9,4264225,nova-api,"['2017-05-14T21:27:04Z', '2017-05-14T21:56:07Z', '2017-05-16T13:53:08Z', '2017-05-17T12:02:19Z']",2017-05-15T17:54:37Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,90,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,91,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,92,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,93,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,94,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,95,3060,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,96,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,97,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,98,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
nova-compute.log.ts pid info nova.compute.manager req_id-id -instance: id during sync_power_state the instance has a pending task spawning. skip.,99,2448,nova-compute,['2017-05-14T21:27:09Z'],2017-05-14T21:27:09Z
